"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.048848119E1,-2.177186310E-2,7.280974090E-2,-3.648185730E-2
2.049864354E1,9.589120746E-3,6.429240853E-2,-1.493244171E-1
2.050880589E1,4.835103452E-2,5.777321756E-2,-1.632213593E-1
2.051896825E1,5.052526295E-2,5.082323402E-2,-6.824970245E-2
2.052916112E1,-7.810920477E-3,1.167374849E-2,5.819225311E-2
2.053932347E1,-7.790210843E-2,3.232873976E-3,1.231613159E-1
2.054948582E1,-6.167571247E-2,1.487895846E-2,3.337860107E-4
2.055964818E1,-7.708191872E-3,4.043397307E-2,-1.557226181E-1
2.056981053E1,2.097874880E-2,6.216840446E-2,-1.743240356E-1
2.057997288E1,-1.890282333E-2,9.229607880E-2,-3.676700592E-2
2.059013524E1,-4.524944723E-2,1.011470631E-1,1.054887772E-1
2.060029759E1,-4.421557486E-2,9.233748913E-2,1.909809113E-1
2.061045995E1,-1.706314087E-2,6.497380137E-2,1.804809570E-1
2.062062230E1,6.253838539E-3,4.749044776E-2,8.044815063E-2
2.063078465E1,3.205269575E-3,1.949273795E-2,-3.196716309E-2
2.064094701E1,4.989728332E-3,-3.642931581E-3,-8.339309692E-2
2.065110936E1,-1.977264881E-3,-1.640663296E-2,-6.779479980E-2
2.066127171E1,-2.936133742E-2,-1.651516557E-2,-2.882385254E-2
2.067146458E1,-6.066638231E-2,2.343133092E-4,5.435943604E-5
2.068162694E1,-8.202733099E-2,3.140433878E-2,9.477615356E-3
2.069178929E1,-6.299152970E-2,7.177515328E-2,1.879692078E-2
2.070195164E1,-4.665921628E-2,9.294176102E-2,4.340171814E-3
2.071211400E1,-5.987286568E-5,1.045886800E-1,6.607055664E-3
2.072227635E1,9.973362088E-3,9.984882921E-2,1.798629761E-3
2.073243870E1,1.265208423E-2,6.705838442E-2,-5.315780640E-3
2.074260106E1,1.077456772E-2,3.260519356E-2,4.270553589E-3
2.075276341E1,-5.000576377E-3,1.987230033E-2,1.366329193E-2
2.076292577E1,-1.546841860E-2,1.617875695E-2,2.285861969E-2
2.077311864E1,-1.363365352E-2,1.884075999E-2,2.248477936E-2
2.078328099E1,-3.513693810E-5,4.229900241E-2,-1.340389252E-2
2.079344334E1,-1.557095349E-2,4.608013481E-2,2.959346771E-2
2.080360570E1,-5.027003586E-2,4.453942180E-2,1.117477417E-1
2.081376805E1,-3.184129298E-2,4.196430743E-2,2.936458588E-2
2.082393041E1,1.114697754E-2,3.228861094E-2,-1.247272491E-1
2.083409276E1,8.696898818E-3,2.655693144E-2,-1.672878265E-1
2.084425511E1,-4.225903749E-2,3.696101904E-2,-9.584903717E-2
2.085441746E1,-4.867130518E-2,4.844240844E-2,-2.339935303E-2
2.086457982E1,-2.203507721E-2,5.288878828E-2,1.241588593E-2
2.087474217E1,-1.900643110E-4,5.927667767E-2,5.240440369E-2
2.088490453E1,9.512558579E-3,5.768570304E-2,7.039070129E-2
2.089506688E1,2.338887751E-2,5.270507932E-2,7.156848907E-2
2.090522923E1,2.944648266E-2,3.996102512E-2,6.326103210E-2
2.091542210E1,6.550312042E-3,4.099598527E-2,4.562282562E-2
2.092558446E1,-1.854488254E-2,2.988822013E-2,1.171684265E-2
2.093574681E1,-2.170263231E-2,3.308708966E-2,-1.213455200E-2
2.094590916E1,-2.925564349E-2,2.466663718E-2,-2.372169495E-2
2.095607152E1,-2.935546637E-2,4.046919942E-2,-9.121894836E-3
2.096623387E1,-4.589834809E-2,3.722912073E-2,-1.137542725E-2
2.097639623E1,-3.855770826E-2,4.603818059E-2,-2.303695679E-2
2.098655858E1,-4.077106714E-2,5.737870932E-2,-5.100345612E-2
2.099672093E1,-2.143481374E-2,6.444352865E-2,-3.835391998E-2
2.100688328E1,-2.345696092E-2,6.253584474E-2,-1.409149170E-2
2.101704564E1,-3.918442130E-2,6.834394485E-2,9.730339050E-3
2.102720799E1,-4.960170388E-2,7.661648840E-2,4.808425903E-3
2.103740086E1,-5.731830001E-2,6.856998801E-2,-4.728317261E-3
2.104756322E1,-4.846562445E-2,7.283503562E-2,-1.410865784E-2
2.105772557E1,-5.640219152E-2,6.076126546E-2,2.662658691E-3
2.106788792E1,-4.541496933E-2,4.413472861E-2,3.099155426E-2
2.107805028E1,-2.539917827E-2,2.757960558E-2,2.803993225E-2
2.108821263E1,-2.720390260E-2,3.456646949E-2,-8.611679077E-4
2.109837499E1,-2.897164226E-2,4.633016139E-2,-3.156661987E-2
2.110853734E1,-4.740297794E-2,5.826004595E-2,-2.614021301E-3
2.111869969E1,-5.131864548E-2,7.472796738E-2,6.600666046E-2
2.112886204E1,-4.582712054E-2,7.126300782E-2,1.168451309E-1
2.113902440E1,-2.394539118E-2,8.328928053E-2,9.829998016E-2
2.114921727E1,-7.269293070E-3,9.195036441E-2,3.517150879E-2
2.115937962E1,-7.184490561E-3,9.774976224E-2,-2.923011780E-2
2.116954198E1,-1.966133714E-3,9.219603986E-2,-6.888198853E-2
2.117970433E1,-2.014622092E-2,7.092624903E-2,-4.643154144E-2
2.118986668E1,-2.135275304E-2,4.789502174E-2,1.350593567E-2
2.120002904E1,-1.995722950E-2,2.230004221E-2,1.196298599E-1
2.121019139E1,-2.096971869E-2,1.672763377E-2,1.790943146E-1
2.122035374E1,-7.955566049E-3,1.612715423E-2,1.310987473E-1
2.123051610E1,-1.219978929E-2,1.387815922E-2,3.907966614E-2
2.124067845E1,-4.967510700E-3,1.106093079E-2,-1.347827911E-2
2.125084081E1,6.800934672E-3,-8.146174252E-3,-3.666877747E-3
2.126100316E1,1.706838608E-3,-2.209702134E-2,1.535129547E-2
2.127116551E1,1.061037183E-2,-4.766127467E-2,-6.299781799E-2
2.128135838E1,1.206547022E-2,-5.748829246E-2,-2.796411514E-1
2.129152074E1,9.086400270E-3,-4.291518033E-2,-5.255641937E-1
2.130168309E1,-1.272727549E-2,-3.050482273E-2,-5.875167847E-1
2.131184544E1,-5.399310589E-2,1.283828169E-2,-2.938203812E-1
2.132200780E1,-8.565317094E-2,5.509366840E-2,2.098245621E-1
2.133217015E1,-5.680975318E-2,8.653385192E-2,4.800472260E-1
2.134233250E1,4.402327538E-2,1.239631921E-1,3.653602600E-1
2.135249486E1,1.017222106E-1,1.286737323E-1,8.747100830E-2
2.136265721E1,7.596272230E-2,1.227520481E-1,-6.802082062E-2
2.137281956E1,-1.403802633E-2,1.116289869E-1,-5.354118347E-2
2.138298192E1,-7.642339170E-2,1.169013008E-1,5.165481567E-2
2.139314427E1,-8.287578821E-2,1.132673025E-1,1.518011093E-1
2.140330663E1,-5.671699345E-2,1.090062410E-1,1.633338928E-1
2.141349950E1,-4.140660167E-3,9.640552849E-2,1.127252579E-1
2.142366185E1,3.541408479E-2,5.669674277E-2,1.920604706E-2
2.143382420E1,7.922632992E-2,7.434584200E-3,-9.798049927E-2
2.144398656E1,8.283446729E-2,-5.263536423E-2,-1.885671616E-1
2.145414891E1,3.485146165E-2,-9.401959181E-2,-2.383031845E-1
2.146431126E1,-3.612050414E-2,-1.068456322E-1,-2.186136246E-1
2.147447362E1,-7.319909334E-2,-9.403958917E-2,-1.392202377E-1
2.148463597E1,-6.727723777E-2,-5.420603603E-2,-4.092025757E-2
2.149479832E1,-3.299464285E-2,-2.798043191E-3,3.563213348E-2
2.150496068E1,-1.861928403E-2,5.233028159E-2,4.983711243E-2
2.151512303E1,-1.252903044E-2,9.921904653E-2,-3.875637054E-2
2.152528538E1,-7.653594017E-3,1.508601755E-1,-1.581945419E-1
2.153544774E1,-2.697288990E-2,1.721088588E-1,-1.363229752E-1
2.154561009E1,-4.506038129E-2,1.579021215E-1,5.517387390E-2
2.155580296E1,-3.388844430E-2,1.188200861E-1,2.741127014E-1
2.156596532E1,-6.873890758E-3,6.006743759E-2,3.686485291E-1
2.157612767E1,3.369835019E-2,-9.306151420E-3,2.679262161E-1
2.158629002E1,6.564408541E-4,-6.373122334E-2,1.405496597E-1
2.159645238E1,-2.867729962E-2,-8.013431728E-2,-1.007280350E-1
2.160661473E1,-5.915701389E-3,-2.810149081E-2,-4.134836197E-1
2.161677708E1,7.299721241E-3,3.711877391E-2,-5.055494308E-1
2.162693944E1,-2.410049736E-2,9.955239296E-2,-2.935619354E-1
2.163710179E1,-5.475711823E-2,1.240110621E-1,9.209632874E-3
2.164726414E1,-5.150410533E-2,1.195562184E-1,2.240619659E-1
2.165742650E1,-2.225036919E-2,8.665538579E-2,2.461748123E-1
2.166758885E1,-3.329217434E-3,6.087493896E-2,1.285524368E-1
2.167775120E1,-2.122005820E-2,3.880619258E-2,8.239746094E-3
2.168794408E1,-3.965198994E-2,4.089033604E-2,-6.038761139E-2
2.169810643E1,-5.342681706E-2,7.230213284E-2,-3.102111816E-2
2.170826878E1,-3.618612885E-2,1.016763598E-1,1.437473297E-2
2.171843114E1,-3.287196159E-5,1.142534465E-1,3.772640228E-2
2.172859349E1,2.893695235E-2,9.586921334E-2,1.102352142E-2
2.173875584E1,1.063033938E-2,5.155550316E-2,-2.938175201E-2
2.174891820E1,-4.511556029E-2,1.059465483E-2,-5.249977112E-2
2.175908055E1,-8.819380403E-2,2.235933021E-2,-6.105899811E-2
2.176924291E1,-9.996677935E-2,3.373017162E-2,-2.454662323E-2
2.177940526E1,-9.271878004E-2,6.310952455E-2,4.917335510E-2
2.178956761E1,-6.885495782E-2,6.937351823E-2,1.311111450E-1
2.179972996E1,-5.691501498E-2,7.313921303E-2,1.808519363E-1
2.180992284E1,-5.184705555E-2,4.630577564E-2,1.328353882E-1
2.182008519E1,-1.909807324E-3,1.851334795E-2,1.233196259E-2
2.183024754E1,6.357866526E-2,-1.578941569E-2,-1.084365845E-1
2.184040990E1,1.086508781E-1,-1.733353734E-2,-1.940736771E-1
2.185057225E1,1.028806567E-1,-6.754904985E-3,-2.499256134E-1
2.186073460E1,4.061476886E-2,3.013705835E-2,-2.125225067E-1
2.187089696E1,-5.253256857E-2,7.548291981E-2,-4.570770264E-2
2.188105931E1,-9.079006314E-2,8.237838745E-2,1.607999802E-1
2.189122166E1,-9.463602304E-2,7.538554072E-2,2.573528290E-1
2.190138402E1,-5.669334531E-2,5.844566226E-2,1.867113113E-1
2.191157689E1,-2.084217966E-2,4.705705866E-2,-8.035659790E-3
2.192173924E1,-1.769821346E-2,5.500018597E-2,-2.183151245E-1
2.193190160E1,-1.538404822E-2,6.311056018E-2,-3.115053177E-1
2.194206395E1,-1.977927983E-2,7.448342443E-2,-2.139577866E-1
2.195222630E1,-1.577182114E-2,7.115121931E-2,1.190853119E-2
2.196238866E1,1.043522358E-2,6.517449766E-2,1.700325012E-1
2.197255101E1,3.328919411E-3,3.550772369E-2,2.120809555E-1
2.198271336E1,-1.582333446E-2,5.423702300E-3,1.801357269E-1
2.199287572E1,-3.458411992E-2,-1.053820550E-2,7.541179657E-2
2.200303807E1,-4.329600930E-2,-9.211435914E-3,-8.571624756E-3
2.201320042E1,-4.011702538E-2,-1.330009103E-2,-4.855918884E-2
2.202336278E1,-4.494105279E-2,3.675185144E-3,-4.782199860E-2
2.203352513E1,-4.187069833E-2,4.624897242E-2,-6.837654114E-2
2.204368749E1,-3.023961186E-2,7.899951190E-2,-1.099100113E-1
2.205388036E1,6.010353565E-3,7.672974467E-2,-1.695480347E-1
2.206404271E1,4.162487388E-2,7.146707177E-2,-1.429567337E-1
2.207420506E1,5.174911022E-2,2.020043135E-2,-3.358840942E-3
2.208436742E1,-9.907975793E-3,-2.551211044E-2,1.549797058E-1
2.209452977E1,-4.097065330E-2,-1.942152902E-2,9.767436981E-2
2.210469212E1,-2.243062854E-2,2.162171155E-2,-1.830339432E-1
2.211485448E1,-1.613608003E-2,7.118189335E-2,-3.570394516E-1
2.212501683E1,-4.261577129E-2,1.234272718E-1,-1.757926941E-1
2.213517918E1,-4.926060140E-2,1.508853137E-1,1.912708282E-1
2.214534154E1,-6.294152141E-2,1.408048272E-1,4.242963791E-1
2.215550389E1,-4.583755136E-2,1.007619947E-1,3.861989975E-1
2.216566624E1,-1.754201949E-2,3.144959360E-2,1.597232819E-1
2.217582860E1,6.731703877E-3,-1.453528553E-2,-1.196117401E-1
2.218602147E1,1.007370651E-2,-3.716642410E-2,-3.232469559E-1
2.219618382E1,-7.969379425E-3,-3.489068151E-2,-3.532381058E-1
2.220634618E1,-1.884497702E-2,-5.723595619E-3,-1.958770752E-1
2.221650853E1,-3.360438347E-2,1.740081608E-2,6.984138489E-2
2.222667088E1,-4.138691723E-2,2.935268357E-2,2.672672272E-1
2.223683324E1,-5.383200943E-2,4.471677169E-2,2.910528183E-1
2.224699559E1,-3.207963705E-2,6.590561569E-2,1.418733597E-1
2.225715794E1,-2.180024981E-2,7.621933520E-2,-7.802677155E-2
2.226732030E1,-8.668452501E-4,8.763845265E-2,-2.138051987E-1
2.227748265E1,2.935320139E-3,1.116144657E-1,-2.290449142E-1
2.228767552E1,4.933536053E-3,9.331684560E-2,-1.092720032E-1
2.229783788E1,6.531774998E-4,7.201865315E-2,5.572509766E-2
2.230800023E1,-9.912595153E-3,3.371146321E-2,1.848287582E-1
2.231816258E1,-1.728183031E-2,7.669471204E-3,2.100172043E-1
2.232832494E1,-2.453429997E-2,-3.725048155E-2,1.189832687E-1
2.233848729E1,-8.484780788E-3,-2.913839370E-2,-4.854583740E-2
2.234864964E1,-1.752643287E-2,-2.134803310E-2,-1.586732864E-1
2.235881200E1,-6.082035601E-2,8.490923792E-3,-9.688091278E-2
2.236897435E1,-4.410932958E-2,5.250432715E-2,-8.599376678E-2
2.237913670E1,2.325454354E-2,8.146822453E-2,-1.483583450E-1
2.238929906E1,4.325644672E-2,8.657993376E-2,-1.244010925E-1
2.239946141E1,3.456515074E-2,6.323239952E-2,1.962471008E-2
2.240962376E1,-1.496827602E-2,3.423448652E-2,1.162014008E-1
2.241978612E1,-5.033715069E-2,-8.664341643E-3,1.496763229E-1
2.242994847E1,-6.422190368E-2,-1.325103082E-2,1.471529007E-1
2.244011082E1,-5.474559963E-2,1.553855836E-2,9.272289276E-2
2.245030370E1,-3.198935091E-2,5.904563889E-2,4.860973358E-2
2.246046605E1,1.604646444E-3,9.706352651E-2,2.655792236E-2
2.247062840E1,1.811896265E-2,1.303763688E-1,1.674365997E-2
2.248079076E1,6.580591202E-3,1.194138750E-1,-2.574920654E-5
2.249095311E1,-9.391605854E-4,8.386110514E-2,-4.486846924E-2
2.250111546E1,-9.665235877E-3,3.376648575E-2,-7.941818237E-2
2.251127782E1,-4.402410984E-2,3.097951412E-5,-7.562351227E-2
2.252144017E1,-7.379885018E-2,-8.571259677E-3,-6.484413147E-2
2.253160252E1,-7.120305300E-2,-2.244889736E-3,-3.059101105E-2
2.254179540E1,-5.739690363E-2,2.329832315E-2,-3.246212006E-2
2.255195775E1,-2.997410297E-2,5.810585618E-2,-2.947902679E-2
2.256212010E1,-1.948019862E-2,8.085642755E-2,-5.254745483E-4
2.257228246E1,-2.754513919E-2,9.640035033E-2,3.029918671E-2
2.258244481E1,-2.510723472E-2,9.278544784E-2,3.225421906E-2
2.259260716E1,-3.155186772E-2,8.430697024E-2,2.942466736E-2
2.260276952E1,-3.293187916E-2,5.463193357E-2,1.005268097E-2
2.261293187E1,-3.683227301E-2,3.025911748E-2,-8.938789368E-3
2.262309422E1,-1.757623255E-2,3.701776266E-2,-1.585674286E-2
2.263325658E1,-1.571843028E-2,3.418834507E-2,3.464698792E-3
2.264341893E1,-9.689927101E-3,2.405939996E-2,2.476119995E-2
2.265358128E1,1.163646579E-3,3.741824627E-2,1.258754730E-2
2.266374364E1,6.705075502E-4,3.873400390E-2,-1.827430725E-2
2.267393651E1,-8.847862482E-3,5.697917938E-2,-4.151248932E-2
2.268409886E1,-3.214995563E-2,6.612828374E-2,-4.779911041E-2
2.269426122E1,-3.411997855E-2,7.088206708E-2,-2.324581146E-2
2.270442357E1,-2.481457591E-2,6.845989823E-2,1.266765594E-2
2.271458592E1,-8.860945702E-3,7.519018650E-2,3.141975403E-2
2.272474828E1,-2.331048250E-3,6.934753060E-2,1.443862915E-2
2.273491063E1,-9.568065405E-3,5.427056551E-2,-1.167488098E-2
2.274507298E1,-1.389369369E-2,4.232232273E-2,-6.587982178E-3
2.275523534E1,-2.534446120E-2,4.270105064E-2,4.328155518E-2
2.276539769E1,-3.683118522E-2,3.774639964E-2,6.857013702E-2
2.277556004E1,-5.301038921E-2,4.168769717E-2,6.041049957E-2
2.278572240E1,-4.987396300E-2,6.645873189E-2,2.178573608E-2
2.279588475E1,-3.029534221E-2,7.184714079E-2,2.641677856E-3
2.280604710E1,-3.043697774E-2,6.555315852E-2,1.692485809E-2
2.281620946E1,-5.244414508E-2,5.487748981E-2,4.861831665E-3
2.282637181E1,-2.449432015E-2,6.362685561E-2,-7.558250427E-2
2.283656468E1,3.625050187E-3,4.765534401E-2,-1.664028168E-1
2.284672704E1,2.495357394E-2,2.206718922E-2,-1.280632019E-1
2.285688939E1,2.179133892E-2,1.491001248E-2,-4.557704926E-2
2.286705174E1,-1.340076327E-2,8.273780346E-3,5.204582214E-2
2.287721410E1,-3.710843623E-2,1.758354902E-2,5.804157257E-2
2.288737645E1,-2.032110095E-2,3.998246789E-2,-3.755855560E-2
2.289753880E1,7.983401418E-3,5.974489450E-2,-1.030616760E-1
2.290770116E1,-5.235016346E-3,7.074832916E-2,-3.984355927E-2
2.291789403E1,-4.157452285E-2,6.810173392E-2,5.288982391E-2
2.292805638E1,-8.067545295E-2,6.775927544E-2,9.667110443E-2
2.293821874E1,-5.396911502E-2,9.040084481E-2,8.075141907E-2
2.294838109E1,-1.840627193E-2,9.007066488E-2,6.994533539E-2
2.295854344E1,2.510838211E-2,8.128055930E-2,5.699539185E-2
2.296870580E1,2.836184204E-2,6.206566095E-2,4.430675507E-2
2.297886815E1,1.575981081E-2,3.019186854E-2,3.897190094E-2
2.298903050E1,-2.861629426E-2,-4.068553448E-3,3.378963470E-2
2.299919286E1,-7.635883987E-2,-1.935052872E-2,2.634334564E-2
2.300935521E1,-1.067294329E-1,-1.036408544E-2,-9.324073792E-3
2.301951756E1,-8.741107583E-2,2.037397027E-2,-2.321434021E-2
2.302967992E1,-4.276332259E-2,7.056868076E-2,-5.335521698E-2
2.303984227E1,-3.905236721E-3,1.001080573E-1,-4.526329041E-2
2.305003514E1,5.929306149E-3,1.139378548E-1,-1.136016846E-2
2.306019749E1,4.114523530E-3,1.117743552E-1,1.249217987E-2
2.307035985E1,1.177076995E-2,9.364816546E-2,1.460266113E-2
2.308052220E1,-4.323780537E-3,6.198000908E-2,1.438808441E-2
2.309068456E1,-2.720615268E-2,3.077736497E-2,3.303050995E-2
2.310084691E1,-2.592387795E-2,2.328982949E-2,4.193592072E-2
2.311100926E1,-8.155941963E-3,2.498444915E-2,4.596042633E-2
2.312117162E1,2.581074834E-3,3.781014681E-2,1.214790344E-2
2.313133397E1,1.323440671E-2,4.535159469E-2,5.029678345E-3
2.314149632E1,-1.666469872E-2,4.084262252E-2,9.730815887E-2
2.315165868E1,-3.173111379E-2,3.820204735E-2,1.192750931E-1
2.316182103E1,-6.430000067E-4,4.442402720E-2,-5.294704437E-2
2.317198338E1,1.855309308E-2,4.426196218E-2,-2.149906158E-1
2.318214574E1,-1.544427872E-2,2.982696891E-2,-1.971082687E-1
2.319233861E1,-6.475025415E-2,4.401636124E-2,-8.745670319E-2
2.320250096E1,-6.185612082E-2,4.711699486E-2,3.676128387E-2
2.321266332E1,-3.951220214E-2,7.798734307E-2,1.092538834E-1
2.322282567E1,-2.413679659E-2,8.807346225E-2,1.191596985E-1
2.323298802E1,-9.374141693E-3,1.037884355E-1,9.589385986E-2
2.324315038E1,1.168397069E-2,9.708067775E-2,8.961009979E-2
2.325331273E1,2.025912702E-2,6.395691633E-2,9.758281708E-2
2.326347508E1,1.658195257E-2,4.283192754E-2,6.041049957E-2
2.327363744E1,-1.077838242E-2,2.194759250E-2,-2.103805542E-3
2.328379979E1,-2.108776569E-2,9.039878845E-3,-7.057380676E-2
2.329396214E1,-5.011472106E-2,1.632338762E-2,-8.590888977E-2
2.330415501E1,-6.189423800E-2,2.906128764E-2,-4.660415649E-2
2.331431737E1,-6.168419123E-2,6.800803542E-2,1.080131531E-2
2.332447972E1,-3.789158165E-2,8.233720064E-2,4.124736786E-2
2.333464208E1,-1.182235777E-2,8.179944754E-2,2.628421783E-2
2.334480443E1,2.382799983E-3,7.383784652E-2,-1.674842834E-2
2.335496678E1,-6.741479039E-3,5.452877283E-2,-3.534889221E-2
2.336512914E1,-2.242408693E-2,3.363224864E-2,-2.530860901E-2
2.337529149E1,-3.760261834E-2,2.778658271E-2,-3.438377380E-2
2.338545384E1,-3.397051990E-2,3.415161371E-2,-3.621673584E-2
2.339561620E1,-2.836236358E-2,4.552584887E-2,-3.568458557E-2
2.340577855E1,-1.590313017E-2,4.512712359E-2,-1.857852936E-2
2.341594090E1,-1.771973073E-2,4.010671377E-2,7.644653320E-3
2.342610326E1,-2.660074830E-2,3.726145625E-2,2.630138397E-2
2.343626561E1,-4.004700482E-2,2.678892016E-2,2.577686310E-2
2.344645848E1,-4.630947113E-2,1.825055480E-2,1.579380035E-2
2.345662083E1,-3.360804915E-2,2.608814836E-2,5.990982056E-3
2.346678319E1,-1.886637509E-2,5.031782389E-2,-1.541423798E-2
2.347694554E1,1.968294382E-4,5.783674121E-2,-4.114437103E-2
2.348710790E1,1.912286878E-2,6.796231866E-2,-5.941200256E-2
2.349727025E1,1.222753525E-2,7.369226217E-2,-5.370426178E-2
2.350743260E1,-9.262263775E-4,6.102332473E-2,-1.263141632E-2
2.351759496E1,-2.757370472E-2,3.680050373E-2,2.768993378E-2
2.352775731E1,-2.534741163E-2,3.157261014E-2,5.311393738E-2
2.353791966E1,-2.122093737E-2,3.307849169E-2,5.216789246E-2
2.354808202E1,-8.243978024E-3,3.183960915E-2,4.414844513E-2
2.355827489E1,-1.703676581E-2,5.173191428E-2,4.097747803E-2
2.356843724E1,-3.524272144E-2,6.171050668E-2,3.552246094E-2
2.357859959E1,-3.867200017E-2,6.702703238E-2,1.122856140E-2
2.358876195E1,-4.634526372E-2,7.499697804E-2,-2.450275421E-2
2.359892430E1,-3.732784092E-2,5.038189888E-2,-3.121566772E-2
2.360908666E1,-5.039098859E-2,3.875416517E-2,2.305030823E-3
2.361924901E1,-4.505428672E-2,3.975996375E-2,-1.924419403E-2
2.362941136E1,-4.616707563E-3,5.114418268E-2,-1.113233566E-1
2.363957372E1,2.651968598E-2,4.503577948E-2,-1.781606674E-1
2.364973607E1,4.403771460E-2,5.044320226E-2,-1.303968430E-1
2.365989842E1,1.606567204E-2,3.112307191E-2,-2.208137512E-2
2.367006078E1,-5.071642995E-2,2.876654267E-2,1.056327820E-1
2.368025365E1,-7.259005308E-2,3.229790926E-2,1.341476440E-1
2.369041600E1,-3.725264966E-2,4.626736045E-2,3.928184509E-3
2.370057835E1,2.018213272E-3,5.300933123E-2,-8.611202240E-2
2.371074071E1,4.164829850E-3,7.277622819E-2,-2.578544617E-2
2.372090306E1,-3.820419312E-2,8.402135968E-2,8.305263519E-2
2.373106541E1,-4.953618348E-2,9.283122420E-2,1.521444321E-1
2.374122777E1,-3.084275126E-2,1.007753611E-1,1.208095551E-1
2.375139012E1,-1.818028092E-2,7.196630538E-2,5.233383179E-2
2.376155248E1,-1.094488800E-2,5.521258712E-2,-1.494216919E-2
2.377171483E1,-1.186175644E-2,2.715763450E-2,-6.221008301E-2
2.378187718E1,-1.239401102E-2,-4.295289516E-3,-9.220218658E-2
2.379203954E1,-2.325405180E-2,-1.777152717E-2,-9.801006317E-2
2.380220189E1,-3.692376614E-2,-2.753557265E-2,-8.706665039E-2
2.381236424E1,-5.648373067E-2,-5.442306399E-3,-7.169342041E-2
2.382252660E1,-7.531839609E-2,3.798502684E-2,-3.282165527E-2
2.383268895E1,-6.090398133E-2,6.641229987E-2,2.189826965E-2
2.384285130E1,-2.103275061E-2,9.138967097E-2,7.338714600E-2
2.385301366E1,-1.038745046E-3,1.173799336E-1,1.074666977E-1
2.386320653E1,8.799701929E-3,1.135853380E-1,9.137248993E-2
2.387336888E1,1.348015666E-2,9.496695548E-2,4.946613312E-2
2.388353124E1,6.227597594E-3,5.528050661E-2,-1.297092438E-2
2.389369359E1,-3.069102764E-3,2.852194756E-2,-4.359054565E-2
2.390385594E1,-2.539858222E-3,-3.984652460E-3,-1.692581177E-2
2.391401830E1,-1.894891262E-3,-4.608705640E-3,-2.155303955E-4
2.392418065E1,9.735971689E-4,2.575295419E-2,-5.101203918E-3
2.393434300E1,-1.387745142E-3,3.481645510E-2,7.070541382E-2
2.394450536E1,-8.413538337E-3,3.179319948E-2,1.615991592E-1
2.395466771E1,-9.681671858E-3,3.518227115E-2,5.697536469E-2
2.396486058E1,4.297122359E-3,3.401504084E-2,-1.851940155E-1
2.397502293E1,1.307229698E-2,3.767204285E-2,-3.213729858E-1
2.398518529E1,-2.013151348E-2,3.809463978E-2,-2.851152420E-1
2.399534764E1,-5.401062965E-2,4.176716134E-2,-1.219453812E-1
2.400550999E1,-6.150066853E-2,5.150751024E-2,3.616428375E-2
2.401567235E1,-2.353519201E-2,6.234117597E-2,1.609525681E-1
2.402583470E1,6.590738893E-3,6.782899052E-2,2.434492111E-1
2.403599706E1,1.873543859E-2,5.526980013E-2,2.275905609E-1
2.404615941E1,5.977213383E-3,2.528126538E-2,1.529054642E-1
2.405632176E1,-2.120883763E-2,-1.919791102E-3,7.238101959E-2
2.406648412E1,-4.275211692E-2,-8.742257953E-3,-9.121894836E-3
2.407667699E1,-3.952687979E-2,-1.791127026E-2,-6.093692780E-2
2.408686148E1,-4.528521001E-2,2.079218626E-3,-8.815002441E-2
2.409702384E1,-3.658701479E-2,1.070602238E-2,-4.405403137E-2
2.410718619E1,-2.805453539E-2,4.572126269E-2,1.680374146E-3
2.411734854E1,-2.193464339E-2,6.342725456E-2,1.825046539E-2
2.412751090E1,-1.597531140E-2,6.880041957E-2,-3.214836121E-3
2.413767325E1,-2.451914549E-2,5.978430808E-2,-3.612613678E-2
2.414783560E1,-2.834463120E-2,4.392127693E-2,-2.830410004E-2
2.415799796E1,-4.371432960E-2,2.375608683E-2,-2.770805359E-2
2.416816031E1,-3.723411262E-2,3.021551669E-2,-2.710247040E-2
